TransactionID,ProductID,CustomerID,StaffID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
921,5,921,921,2023-02-08 09:00:00,5,18.22345182,South,Credit Card,True,Rainy,26.84488886,Excellent,Negative,42,Phone Order,Wednesday,91.11725912
922,2,922,922,2023-02-08 10:00:00,4,15.9697478,South,Online,False,Cloudy,33.41137054,Good,Negative,33,In Store,Wednesday,63.87899118
923,3,923,923,2023-02-08 11:00:00,1,15.45913129,West,Cash,True,Sunny,27.46803771,Excellent,Neutral,41,Online Order,Wednesday,15.45913129
924,8,924,924,2023-02-08 12:00:00,5,16.28957441,West,Credit Card,False,Cloudy,27.154342182855554,Excellent,Positive,33,In Store,Wednesday,81.44787206
925,7,925,925,2023-02-08 13:00:00,5,11.97582872,North,Cash,True,Sunny,32.02028087,Excellent,unknown,47,In Store,Wednesday,59.87914362
926,0,926,926,2023-02-08 14:00:00,1,18.11256023,North,Online,False,Rainy,27.154342182855554,Poor,Negative,21,Phone Order,Wednesday,18.11256023
927,5,927,927,2023-02-08 15:00:00,1,8.051547127,West,Credit Card,False,Sunny,23.45126738,Average,Neutral,43,Phone Order,Wednesday,8.051547127
928,8,928,928,2023-02-08 16:00:00,3,6.91079624,South,Cash,False,Sunny,26.09123199,Good,Positive,57,Online Order,Wednesday,20.73238872
929,0,929,929,2023-02-08 17:00:00,4,9.282631702,South,Credit Card,True,Sunny,32.39326064,Excellent,Negative,19,Phone Order,Wednesday,37.13052681
930,6,930,930,2023-02-08 18:00:00,4,12.97366095,North,Credit Card,False,Cloudy,23.41448804,Poor,Neutral,44,Online Order,Wednesday,51.89464381
931,7,931,931,2023-02-08 19:00:00,1,12.65842693,North,Credit Card,True,Sunny,27.86654519,Average,Positive,57,Online Order,Wednesday,12.65842693
932,5,932,932,2023-02-08 20:00:00,2,17.30898137,North,Credit Card,False,Sunny,32.09145122,Average,unknown,22,Online Order,Wednesday,34.61796273
933,5,933,933,2023-02-08 21:00:00,5,11.06852985,East,Credit Card,False,Sunny,25.30216213,Average,Negative,56,Online Order,Wednesday,55.34264923
934,5,934,934,2023-02-08 22:00:00,5,12.26516639,East,Credit Card,False,Cloudy,29.63314456,Poor,Negative,26,Phone Order,Wednesday,61.32583197
935,6,935,935,2023-02-08 23:00:00,1,5.200515249,North,Credit Card,False,Cloudy,23.68447361,Excellent,Negative,56,In Store,Wednesday,5.200515249
936,3,936,936,2023-02-09 00:00:00,2,11.14608855,South,Online,False,Cloudy,21.63919168,Average,Negative,27,In Store,Thursday,22.29217709
937,6,937,937,2023-02-09 01:00:00,3,14.71661349,North,Online,True,Sunny,31.91576338,Poor,Neutral,40,Phone Order,Thursday,44.14984048
938,2,938,938,2023-02-09 02:00:00,1,5.232624959,East,Credit Card,True,Rainy,21.48452935,Poor,Neutral,32,Phone Order,Thursday,5.232624959
939,4,939,939,2023-02-09 03:00:00,1,9.213229478,South,Credit Card,True,Rainy,24.07072093,Good,Negative,56,Online Order,Thursday,9.213229478
940,7,940,940,2023-02-09 04:00:00,5,8.119345389,East,Online,False,Rainy,32.82664133,Poor,Positive,34,Phone Order,Thursday,40.59672695
941,6,941,941,2023-02-09 05:00:00,1,5.629781434,South,Online,False,Sunny,27.154342182855554,Average,Negative,30,In Store,Thursday,5.629781434
942,0,942,942,2023-02-09 06:00:00,1,12.18890135,East,Online,True,Rainy,34.59568024,Average,unknown,51,Phone Order,Thursday,12.18890135
943,2,943,943,2023-02-09 07:00:00,1,7.725849398,South,Credit Card,False,Rainy,34.69601502,Poor,Positive,17,Phone Order,Thursday,7.725849398
944,4,944,944,2023-02-09 08:00:00,5,16.14622309,South,Cash,False,Rainy,24.02414031,Average,Positive,41,Online Order,Thursday,80.73111547
945,3,945,945,2023-02-09 09:00:00,3,17.71891826,South,Cash,False,Sunny,20.61467333,Poor,unknown,29,Online Order,Thursday,53.15675477
946,0,946,946,2023-02-09 10:00:00,3,13.18377774,South,Cash,True,Rainy,30.57594926,Average,Positive,48,Online Order,Thursday,39.55133322
947,7,947,947,2023-02-09 11:00:00,1,19.72561014,West,Cash,True,Rainy,26.76479754,Good,unknown,59,Online Order,Thursday,19.72561014
948,0,948,948,2023-02-09 12:00:00,5,11.75717857,East,Credit Card,True,Sunny,21.51129266,Excellent,Neutral,36,In Store,Thursday,58.78589286
949,4,949,949,2023-02-09 13:00:00,3,12.70052315,East,Cash,True,Cloudy,30.61284228,Good,unknown,54,Phone Order,Thursday,38.10156946
950,0,950,950,2023-02-09 14:00:00,3,19.83826631,West,Online,True,Rainy,20.46762364,Good,unknown,37,Phone Order,Thursday,59.51479893
951,1,951,951,2023-02-09 15:00:00,3,8.473226539,South,Online,False,Cloudy,33.05295036,Excellent,Negative,18,Online Order,Thursday,25.41967962
952,8,952,952,2023-02-09 16:00:00,5,19.1381891,South,Cash,False,Rainy,22.07978794,Average,Positive,55,In Store,Thursday,95.69094548
953,3,953,953,2023-02-09 17:00:00,5,5.642563327,East,Online,False,Sunny,21.90967818,Excellent,Positive,37,In Store,Thursday,28.21281663
954,4,954,954,2023-02-09 18:00:00,1,11.69580335,West,Credit Card,False,Cloudy,22.63508447,Poor,Positive,23,Phone Order,Thursday,11.69580335
955,0,955,955,2023-02-09 19:00:00,4,6.050052682,South,Cash,True,Cloudy,34.40399538,Excellent,Positive,38,Online Order,Thursday,24.20021073
956,8,956,956,2023-02-09 20:00:00,3,15.93852114,South,Cash,True,Cloudy,30.3975404,Good,Positive,35,Phone Order,Thursday,47.81556343
957,8,957,957,2023-02-09 21:00:00,4,14.12613404,South,Credit Card,False,Cloudy,32.02057303,Excellent,Neutral,55,Phone Order,Thursday,56.50453615
958,0,958,958,2023-02-09 22:00:00,5,15.59951395,North,Online,True,Rainy,25.96452479,Average,Positive,30,In Store,Thursday,77.99756976
959,7,959,959,2023-02-09 23:00:00,5,10.617206,West,Credit Card,False,Rainy,25.04469091,Good,unknown,39,In Store,Thursday,53.08603
960,1,960,960,2023-02-10 00:00:00,5,10.54222901,South,Credit Card,False,Cloudy,23.5172601,Poor,Neutral,40,Phone Order,Friday,52.71114505
961,6,961,961,2023-02-10 01:00:00,4,5.679789184,North,Online,False,Rainy,27.20972042,Average,Neutral,59,Online Order,Friday,22.71915674
962,1,962,962,2023-02-10 02:00:00,5,10.24917409,West,Credit Card,False,Cloudy,28.277431,Good,Positive,23,Online Order,Friday,51.24587046
963,0,963,963,2023-02-10 03:00:00,1,18.93932603,South,Online,True,Cloudy,29.47662265,Poor,Positive,29,Phone Order,Friday,18.93932603
964,3,964,964,2023-02-10 04:00:00,5,10.68839806,East,Online,False,Sunny,23.85677756,Average,Positive,53,Phone Order,Friday,53.44199029
965,6,965,965,2023-02-10 05:00:00,2,17.47051559,North,Credit Card,True,Cloudy,34.22981121,Poor,unknown,47,Online Order,Friday,34.94103119
966,4,966,966,2023-02-10 06:00:00,4,17.63488257,North,Online,False,Rainy,22.54637747,Excellent,Negative,15,Online Order,Friday,70.53953028
967,1,967,967,2023-02-10 07:00:00,2,10.59861735,South,Credit Card,False,Cloudy,34.48479762,Excellent,Positive,19,Online Order,Friday,21.19723469
968,0,968,968,2023-02-10 08:00:00,5,14.47983021,South,Online,False,Sunny,20.22284184,Poor,Neutral,23,Phone Order,Friday,72.39915103
969,1,969,969,2023-02-10 09:00:00,1,6.430574034,North,Cash,False,Rainy,27.21688538,Excellent,Positive,58,In Store,Friday,6.430574034
970,6,970,970,2023-02-10 10:00:00,3,6.555178711,East,Online,True,Sunny,25.00051757,Poor,Neutral,20,Online Order,Friday,19.66553613
971,2,971,971,2023-02-10 11:00:00,5,5.729864955,East,Online,False,Sunny,26.73685121,Average,unknown,42,Online Order,Friday,28.64932477
972,1,972,972,2023-02-10 12:00:00,1,13.7152264,West,Credit Card,True,Cloudy,28.55996868,Good,Neutral,59,Online Order,Friday,13.7152264
973,4,973,973,2023-02-10 13:00:00,4,11.39106466,South,Online,False,Sunny,27.154342182855554,Poor,Positive,40,Phone Order,Friday,45.56425866
974,4,974,974,2023-02-10 14:00:00,2,13.22048535,East,Cash,False,Sunny,26.22270275,Good,Positive,42,In Store,Friday,26.4409707
975,5,975,975,2023-02-10 15:00:00,2,12.81609786,West,Cash,False,Rainy,30.99085123,Good,Neutral,54,In Store,Friday,25.63219572
976,1,976,976,2023-02-10 16:00:00,2,10.25304487,East,Online,True,Sunny,30.28814413,Poor,unknown,29,Online Order,Friday,20.50608973
977,7,977,977,2023-02-10 17:00:00,4,15.16210122,South,Online,False,Cloudy,27.154342182855554,Excellent,unknown,20,Phone Order,Friday,60.64840489
978,8,978,978,2023-02-10 18:00:00,1,16.37752821,West,Cash,False,Cloudy,23.74938472,Average,Negative,41,In Store,Friday,16.37752821
979,8,979,979,2023-02-10 19:00:00,4,5.219423883,West,Credit Card,False,Cloudy,29.14292765,Good,Neutral,52,Phone Order,Friday,20.87769553
980,8,980,980,2023-02-10 20:00:00,2,8.108634497,West,Cash,False,Sunny,27.154342182855554,Average,Positive,18,In Store,Friday,16.21726899
981,2,981,981,2023-02-10 21:00:00,5,15.69853802,East,Cash,False,Rainy,25.54606716,Good,Neutral,25,Online Order,Friday,78.49269011
982,5,982,982,2023-02-10 22:00:00,3,10.79930259,South,Online,True,Cloudy,27.29086313,Poor,Negative,35,Phone Order,Friday,32.39790777
983,2,983,983,2023-02-10 23:00:00,4,14.9372592,West,Online,True,Sunny,27.154342182855554,Excellent,Positive,44,Online Order,Friday,59.74903682
984,1,984,984,2023-02-11 00:00:00,4,10.2044399,North,Cash,False,Cloudy,22.12766596,Average,Neutral,32,In Store,Saturday,40.81775958
985,1,985,985,2023-02-11 01:00:00,1,10.86132728,South,Credit Card,False,Cloudy,23.20701816,Good,Neutral,49,In Store,Saturday,10.86132728
986,1,986,986,2023-02-11 02:00:00,1,7.380183105,North,Cash,True,Rainy,21.5827047,Poor,Negative,17,Online Order,Saturday,7.380183105
987,3,987,987,2023-02-11 03:00:00,4,8.873465295,North,Cash,False,Cloudy,27.154342182855554,Poor,Neutral,26,In Store,Saturday,35.49386118
988,8,988,988,2023-02-11 04:00:00,2,14.08117636,West,Credit Card,True,Rainy,29.9109109,Good,Positive,41,Online Order,Saturday,28.16235273
989,3,989,989,2023-02-11 05:00:00,3,11.49744667,West,Cash,False,Sunny,34.25909557,Good,Negative,44,Online Order,Saturday,34.49234001
990,5,990,990,2023-02-11 06:00:00,1,16.61454024,East,Cash,False,Cloudy,30.9451762,Good,Negative,35,Online Order,Saturday,16.61454024
991,2,991,991,2023-02-11 07:00:00,2,17.78877432,East,Online,True,Sunny,20.78068758,Excellent,Positive,52,In Store,Saturday,35.57754865
992,8,992,992,2023-02-11 08:00:00,5,13.12469627,East,Credit Card,False,Sunny,33.26367761,Good,Negative,35,Phone Order,Saturday,65.62348137
993,3,993,993,2023-02-11 09:00:00,1,16.37400938,South,Online,True,Sunny,32.94012744,Good,Neutral,52,Online Order,Saturday,16.37400938
994,3,994,994,2023-02-11 10:00:00,2,9.603567698,East,Online,True,Cloudy,26.64980481,Excellent,Neutral,54,Phone Order,Saturday,19.2071354
995,0,995,995,2023-02-11 11:00:00,2,11.22456823,North,Credit Card,True,Rainy,28.78794576,Poor,Negative,29,In Store,Saturday,22.44913646
996,3,996,996,2023-02-11 12:00:00,3,15.69166514,East,Credit Card,False,Cloudy,34.64117499,Good,Positive,32,In Store,Saturday,47.07499543
997,7,997,997,2023-02-11 13:00:00,3,10.79317989,West,Cash,True,Sunny,27.98456546,Average,unknown,43,Phone Order,Saturday,32.37953968
998,7,998,998,2023-02-11 14:00:00,5,13.82757403,East,Online,True,Rainy,33.57982743,Poor,Positive,52,Online Order,Saturday,69.13787014
999,2,999,999,2023-02-11 15:00:00,2,7.780591686,South,Credit Card,False,Sunny,21.24558137,Average,Neutral,35,In Store,Saturday,15.56118337
